label,text
0,What I find to be a joke is that someone would take itseriously and post absolute nonsense and crap about this site  without checking it out first 
0,You should always check things like that out before taking it as the truth 
0,ok if youre talking about a band then this we can work withthe colors and design i do this for around 60 dollarsbut like i said i need to wait till my new needles and colors come in 
0,If anybody can email me and let me know how I can get involved please let me know  therealfixxxhotmailcom I was born in New york city  Im 26 and I did four years in the marines so I have alot to talk about 
0,hi I am a 20 year old female looking for someone to talk to and develope a relationshp 
0,I hope you respond 
0,Why is Ca the melting pot of America it is so hard to fine people that have the same views on our white race as i have 
0,Im so ugly when I first get up in the morning that I have a face that only a mother could love 
0,That is until she finds her glasses   stupid  jump
0,ah it is good to here from the father land if you see me on message me I love to talk with someone for Germany
0,i relized fear one morning the blare of the fox hounters sound when theyre all chasing after the poor bloody fox it is safer to be dressed like the hounds 
0,Good post my friend 
0,It is nice to see the youth of today uniting  you are the future of this movement 88
0,My brother said the chant 3 times also 
0,I guess 3 times is the magic number  then they think they get their asses handed to them  same with bloody Mary also 
0,its good to spook kids with our folklore so they can pass it down  I just hope its not considered child abuse nowadays  lol  Justkid n It just keeps their minds aware Imagine a kids face when they learn of the stories of our ancestors around the camp fire  this is a water toast BTW 
0,Opening it again for a week 
0,Happy Holidays From Discover Kalispell  YouTube Christmas Lights in Kalispell  MT  YouTube Christmas Lights in Kalispell  MT  YouTube Christmas Music Kalispell Mt  YouTube
0,Longer and unedited recording of the radio show  The Jay Thomas Show   Warning  Some Graphic Language  Tuesday s Heated Exchange Involving Leith Officials Over Mistreatment Claims by Girlfriend of Kynan Dutton  WDAY  Fargo  ND
1,And for those who would like to participate in a thread that s a spin off of this one  here s the link  
0,I keep sticking to the fish and chips for safety sake 
0,I know I will like itso I order it instead of trying something new 
0,So you would say to lie 
1,You have to tell those people every sent you have  or commit fraud 
0,Please tell me you are nt advocating fraud 
0,what about it that s exactly what I said and I meant every word he thought I might and that was enough and with you two talking behind my back like some jew what do you expect me to say have a nice life 
0,I dont think so 
0,and I just want to put it out there I have the receipts for all but what I gave debras and what I gave to the mechanic in Elgin for debras van but as you can see from leithndcom even they watched me pay that just go to town news and click on the November 29th post
0,23 year old man just went missing while walking down a river about 2 miles from me 
0,I hope they find him 
0,Crews search for missing in Hungry Horse  KAJ18com  Kalispell  Montana
0,Yes its time to imagine that 
1,And the dream would become a reality with a PLE  aka Stormfront of the street  
0,There is also an entire forum dedicated to this concept as well at the F  F Forum US  European Alternatives Regards  FNF 
0,Why must we have a favorite 
0,They just do their job as God has given them the light to perceive it 
0,I would be curious to know where in Missouri you can get a house that cheap 
0,I have never seen any around here and I am in a predominatly white area and have lived her basically all my life 
0,We should at least try to better educate them then  and they should at least want to learn more of the ideology 
0,People who are aware of Oil dale  are of ten abitint imidated to come here  lol  Yes  its a bit lacking in spit  polishThere appears to be zero in the Code
0,Enforcment area  but  I feel as though thats part of the towns appeal for our purpouses
0,Danny ps please excuse my keyboard  as  it son the fritz 9  LOL 
1,Years ago I worked at a highrise building downtown  and the local bar association was one of the tenants there giving free legal advice 
0,One day a beanpole kinda looking Black man came in and said   I m looking for the lawyer referral service  dot  dot  dot  
0,And  its because ive been having trouble with my landlord  dot dot dot  
0, Can you tell me where this service is 
0,Every now and then I ll run across a flyer that I like so much that I print it out on photo paper and frame it 
0,This is one of those that I have on the wall 
0,Im curious  but doubtful   is there anyone here who s expressed SUPPORT for Nordic superiority that is not Nordic himself 
0,By race or appearance 
0,Hell I d rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassyeyed stare 
0,How about we watch a short film about working together and chat some more later 
0,Animated short film starring Stormfront members 
0,NB  Haman  Fenris  MuadDib
1,if they have the same help here in Quebec  i would like too say congratulation pitbullAG and i hope you have lot of new white resident in your city
0,Im down in so cal in the riverside area in a small town called chino hills im looking for some skins to hang out with male or female we just need to unite haha
0,Go to his profile and leave a message 
0,He s listed in my friends 
0,He sent me a PM the other day saying all is well just staying off SF but checking in now and then 
1,I usually know when friends or relatives are distressed through illness or accidentincidentI then phone them and find out what has happened 
0,so lets talk tomorrow morning and plan our BBQ  I just went to the grocery store and met a new arrival who happened to have just arrived 
0,We need to get ahold of everyone and plan something this weekend 
0,Maybe you can bring BBQ  I mean Critter sauce 
0,Partly visible and partly invisible at all times  PLEs are based upon standard community organizing practices that even take into account the factor of opposition 
0,Just for research purposes I ll mention that there was a video years ago about the Flatland area of Montana  with a similar tone to this recent NPR radio show  but it was beforePLE 
0,POV  The Fire Next Time  PBS
0,I have a few things to reply to 
0,I will so so once I get to my camp 
1,I have to pack everything 
0,I spent quite a bit of time with April and driving around with my new van 
0,I couldnt stop laughing at that photo long enough to actually read the article but I imagine its more of the same old same old 
0,White town saved by the magic negroes of Afreakkaland 
0,What a joke 
0,At least theyre trying to legally change the system 
0,Many nazis just sit on their asses  drink beer and watch TV 
0,Amen brother  you did say it like you been there  they talk crap and if you show fear they ll be on ya fast 
0,But get the eyes wide open and lets rock attitude  most will back off and go away  been there with ya 
0,I would like to thank Theodoric for the very nice Stormfront banner he put up regarding these murders and this distribution 
0,Ive been posting this story on several forums and sending out quite a few emails 
0,If anyone else has any online activism they ve been doing with this story let us know about it here 
0,maybe theyre so far into lies that its hard for them to comprehend the truth as it may be coming to them too much 
0,I think its profitable to jump on at mainstream conservative chatboards like conservativeundergroundcom
0,You have your work cut out for you 
0,Im sorry to burst your bubble but when people try to use a camera when police are involved they have all been uniformly been forced to turn off their cameras  or they are arrested and cameras confiscated 
0,Only surreptitious and hidden cameras have worked 
1,You do not have to wait for this law to pass since already you would be expelled from your school for doing the above under some sort of hostile school environment clause  as you would at most places of work 
0,what sense does it make to have hispanics securing the border were do you think their loyalties are with native americans so let s support motivated wn s with a good record in becoming border patrol agents 
0,One night stands are wonderful when you know you dont want anything else from anyone on the continent 
0, Lives in Canada right now 
0,I simply go over their research and then regurgitate the info 
1,Regurgitation of good info is better than ingestion of jewishdisinformation 
0,Yeah I saw that news segment about the mixed race couple who lost their home because of the mudslide 
1,It was kind of disturbing 
0,Maybe God was punishing them for their interracial marriage 
0,Why not have itso every flyer has all the White languages on it  in small print   yet have their native language in large print once on the top of the other translations  then once below it 
0,Just to show all Whites should have one common goal 
0,On top of that  only a small fraction of those 40000 are active posters and some of the 40000 are antis 
0,This post by Jack boot and the piece by Marc Moran  are very inspiring 
0,They make you want to go out and reach people 
0,I was very inspired by Moran s writing 
0,Over the last year I have increased my personal efforts ten fold I think we are among the last whites with the hope of saving our people 
1,This is like saying that during the plague in Europe that they need to shift their focus off the  well  the plague 
0,Im trying to contact individuals interested in joining together and coordinating their efforts on a Nationalworldwide scale  the web site to go to for more info is Pro White Action Group click on the special events link for contact information 
0,I think the UK is more of a lost cause than the US london has made tons of concessions to non whites 
0,Seriously it is 
0,Wow  we are all in AWE 
0,I have never seen an Asian woman dating an Asian manThey like the white man theyreforce wiggers and our detrimental towards our causeCpamikei
0,Since you guys are opposed to miscegenation  I wonder what you think of yourselves being mixed 
1,I mean whites are offsprings of Homo sapien  Neanderthal hybrids 
0,This is purely verbal rhetoric ie there is NO argument to speak of in the text of this gibberish 
0,Many systems are in reality authoritarian because of human nature s habit of demanding obedience and then wanting to purge opponents  it is just the radical right philosophy that is honest about it 
0,Do you not think all the talk about Russians should be put on a thread of that theme 
0,This thread was about Ukranians being white 
0,Another black is now trying to convince me that black slaves were forcefed animal lard through huge tubes and had their hands and feet cut off so they could work in the cotton fields without running away
0,Let black people to join the result of  diversity   is a glass of milk  for example  put a drop of ink in  before you put sugar  spices  put ice in all can drink  milk was completely dark to put ink become useless junk 
0,They preach diversity at their professor jobs and government jobs and it makes those White Liberal Neighborhoods and gated communities TOO white and in need of some  Black flavor  at home the joy of diversity right in their White daughter s bedroom 
0,I knew someone would post this actually this is very untrue actually there is many scenes that depicts black people being beaten up by whites you just have to know where to look
0,No you will be on the prowl for something to suck on in the nearest public restroom 
0,And you will find it too  just like you have so many times before   
0,Good luck with your bugchasing  homo   
0,Almost all of the Middle East and North Africa was full of whites once upon a time 
0,Want to see our fate if we dont win 
0,When the wheel hits the road  it wont matter if you swing for yellow or black  just that you swing from the nearest overpass 
0,i was going to say that sod it i will say it any way F  K you too  and F  K off 
0,Its not just whites that are worried about it  its going to be a real disaster for the country as itslips into poverty 
0,Traditionally there have always been a lot of them despite the fact that NE Asians are the extreme version of our breeding strategy 
0,Unfortunately for the poor Japanese  their island is getting very crowded now 
0,I suppose that s why all I get out of you is  loose ends  
0,You re nothing but a clownjust like Tricycle Sam 
0,Negro task master 
0,We will all be sitting in around in filth waiting for death 
0,Negroids couldnt put together a bake sale properly much less a work force 
0,Would black people rather take one million dollars to move themselves and their immediate family back to the motherland  or stay here in America and blame whites for their poverty and crime 
1,For all of liberals  ranting about tribalism  they behave in a very tribal manner themselves 
0,Their identity is the Liberal Tribe  and they seek out and morally support other members of their tribe 
0,Hey waterfall What if a mulatto looked white and claimed to be all for the survival of the white race 
0,If an antiWhite submits an ignorant or profane post  then calling himher a stupid ass  lame brain knucklehead is not a racial slur 
0,Also you did contradict yourself 
0,Read what is in Bold 
0,No but I was typing fast and must ve pushed shift too early  since you need to push shift to use the  symbol 
0,The only reason Whites were successful was because we took those things from other cultures and races 
0,Can you cite a source for that 
0,You are confusing species and race 
0,Or do you believe that humans from different species didnt evolve from the same point 
0,Why would anyone have that for someone not of their own race 
0,I find that disgusting and not something I could ever understand 
0,These are the Indians that I know 
1,Thank you for your post 
0,I like the Tribes in the Northwest  truly the Noblest Savage 
0,Whites get along with Asians much more than they do with blacks or Hispanics 
0,Asians are fairly well mannered and intelligent and easier for most whites to get along with 
1,YouTube can be a huge help in learning how to start primitive fires and learning how to gut animals and fish 
0,Learning how to preserve food and build traps 
0,ive found it to be a huge help in my survivalismprepping work 
0,I had to change the kids site around a bit Liz  here is the correct link for the FCKS  Creative Kids
0,Dont say it is an abomination 
1,Say I m glad your mother had you or  If it was normal  we would be extinct 
0,According to their facebook page theyre up and running again  not sure how given the loss of the admin block 
1,Then again its the same people who told all students living on campus they had three hours to vacate and go home 
0,I mean seriously  this is farcical 
0,Dat Da  Rainbow Nation  folks  Da rainbow being all the different colours of the trash in Da Street 
0,Ahhh Mandela  All those years in prison were not wasted 
0,SA is a model for the World 
0,Thank you so much for this  one day I hope the next generation is spared from the travesty brought by Public Schools  and private  Jews can easily fake being Christian  
0,I too have dealt with nonsense from universities 
1,If you have any documented proof I d take this to Fox News 
0,Not a chance 
0,They have been rejected by their own government so fighting for them is not happening 
0,In fact here at home their involvement in Nigeria is criminalized 
0,there was this gay negro i was forced to work with on my first job out of high school here in sunny florida 
0,I found out 8 months ago  the negro currently resides in Minnesota 
0,I pm d you a suggestion of a place to go  I do not want to post it here as I think nonwhites read this site and will then proceed to try and move there 
0,Its a powerful symbol that strikes fear into the heart of our racial enemies  theres a good video on YouTube done by Thule productions entitled the meaning of the swastika our holy aryan symbol Here s the link The meaning of the Swastika  Our Holy Aryan Symbol  YouTube
0,It is precisely for these reasons among others that I made the decision to align myself with WNs 
0,We must stand for something together for alone we stand for nothing 
1,I saw that first hand after working in various schools 
0,Sadly in France and Germany its illegal to homeschool like the lady said 
0,If you have children or grandchildren ages 1217  please encourage them to learn about their heritage and history this summer by enrolling in the Knights Party Crusaders Youth Corps through  Youth Corp
0,If I have to travel  I ll backpack it 
0,I plan on using a stretcher for carrying gear 
0,Lite and fast 
0,Path less traveled  is the safest 
0,Saul Kassin   False confessions The Vera Institute of Justice s Neil A Weiner Research Department Speaker Series presents Saul Kassin  Distinguished Professor of Psychology at John Jay College of Criminal Justice 
0,Professor Kassin s research focuses on the remarkable phenomenon of false confessions in criminal investigationswhich are far more common than one might expect 
0,In interviews with the sailors  Bikel learns of some of the highpressure police interrogation techniques  including the threat of the death penalty  sleep deprivation  and intimidation  that led each of the  Norfolk Four  to confess  despite a lack of evidence linking them to the crime 
1,Watch the full program at Interrogation or child abuse 
0,Interview with Herman Rosenblat  A Holocaust liar 
0,Was at Walmart the other day and for 100 rounds its about  25 for 9mm  and about  40 for 40 and 45 
0,Is this normally what itshould be 
0,Thinking about getting a CCW 
0,Two days ago I tapped out a half asian  half White mongrel who was bigger than me 
0,Its not just blacks that fall after a good uppercut or direct to the chin  but these two are well fit for the blacks cause they have weaker chins than whites
0,Looks like asians have more balls than us gutless white people 
0,Stupid whites wont complain about their own affirmative action persecution for fear of being called racists  of all illogical things 
0,Interesting I have some northern German features and hardly have German DNA 
0,I am mostly irish but can pass as southern English 
0,hey and if you ever experience a lawsuit from the negro hispanic jews claiming you are racist  simply make an example of the hundreds of negro mexican schools that deny white children 
0,left Satzvey Castle 
0,The pearl of German Water Castles              right  Burg Eltz Castle is a medieval castle nestled in the hills above the Moselle River between Koblenz and Trier  Germany 
0,It is still owned by a branch of the same family that lived there in the 12th century  33 generations ago 
0,Go to my SF thread here for a link to a PDF copy of the book at 
0,BOOK  Tell the Truth and Shame the Devil  Tell the Truth and Shame the Devil  in English and German 
0,In the meantime consider this 
0,Why do they even have those diversity statistics 
0,Do liberal and feminist parents actually choose colleges for their children based on them 
0,And did anyone notice that the least diverse college  on that list  is a Jewish one 
0,I just buy the moviesshows I like on DVD 
0,Good for my young kids too  they watch old westerns and Anime cartoons 
0,I have several Ruger revolvers in 357  including my carry gun  and I thought I d try something new 
0,Better some overly polite White guy offering to tell you about the word of Joseph Smith than some nignog car jacking you 
1,Yes you ve been talking that way aloud in the public for most of your life 
1,If you really want to change that bad grammar habit  simply practice at home  or in your work cubicle   say out loud  would have    should have    could have  100 times a day for each phrase  yes for a total of 300 times per day  until it is part of your normal everyday speech 
0,And encourage your friendsacquaintances you see daily to change this bad habit 
0,Hope this helps 
0,There are people that would agree with this essay  and then turn around and support gay marriage or abortion not realizing that they too are foot soldiers supporting the Cultural Marxism that is destroying our identity 
0,I sometimes practice my arguments on Blacks  I have gotten 2 of them ranting about Jews to all of their friends 
0,I almost took out a dozen of them fighting in the street the other night 
0,I refused to swerve my truck away  they scattered like a troop of baboons being charged by a lion 
1,No when I was younger like 10 years old  I went to black school because my mom moved us into the ghetto because just gotten divorce from my dad 
0,The school did not cause my much trouble because it was elementary school 
1,The students who went there were still young like me 
0,I know its like a hide and go seek game this white flight stuff 
0,Whites hide in their all white cities towns neighborhoods etc 
0,I think you meant  Pedro picked a pocket of precious packs of paychecks and purveyed the precious  purloined paychecks to Puerta Punta 
1,Thanks for the replies 
0,Some were useful  some were annoying and based on silly assumptions  one was clearly an SPLC troll 
0,Anyway  I intentionally dont make clear whether I m married or not  or whether I m a father or mother  because this is 2014 and the NSA and FBI are everywhere  and I like having plausible deniability 
0,Which is also why I use the open Wifi from nearby when I post here 
0,The war against whites is raging and I dont want to be a casualty 
0,I also dont want harassment in real life  which is why I keep my views limited  so I dont want my daughter saying things like  My parents dont want me playing with blacks  
0,I dont need my car vandalised or my dog poisoned  etc 
0,I spend a huge amount of time playing with my daughter  reading to her  teaching her to read  Hop on Pop  among others  etc 
0,This doesntmake her not want to go outside and play 
0,When she goes outside  the subhuman ape thing is usually out there 
0,One time she came in crying telling me that pavement ape  hit me in the tummy  
0,I went outside and the niglet s mom told me my daughter had hit her first 
0,My daughter said she had only touched the apeling s back  not hit her 
0,its annoying to live in a time where a subhuman monkey coon thinks its okay to hit an Aryan white blond  blueeyed child 
0,Yet my daughter still wants to go outside and play with that thing 
0,I watched sports and universities go black and stayed away from the both since  its been 30 years since I have seen a football game that was outside my son s high school 
0,March 21 is the White man march against White genocide  March Against WhiteGenocide  March 21st 2015 And the 15th of every month is White defense day White Defense Day  the 15th of Every Month
0,I would actually go with a bolt action 22 LR with a decent scope 
0,The Savage Mark ll is affordable  accurate  and comes with the adjustable Accutrigger 
0,Hey no matter what his faults may be  he s presenting something to the mainstream american public that nobody else is presenting 
1,The video was both chilling and exciting 
0,I also pulled my son out of public school last year 
0,He and my daughter  once she is old enough for school  will only be homeschooled from here on out 
0,Just do your research and as long as you take your time and have some decent shop tools you should be able to do it 
0,yes and i would spend my life in jail to be rid of this bastard but hope reigns supreme that someone else gets him
0,I heard that the phenomena of scalping came about during this war 
0,Apparently the French paid the Indians a bounty for every scalp they obtained of an enemy combatant 
0,I cant carry a gun in Canada  plus I like to travel light so I only take the essentials  Spyderco Delica 4 FFG Notepadpen Wallet iPhone Headphones Bus pass or bike lock
0,Could be the greater emphasis on functionality is shared between the styles of architecture 
0,I have seen some Swedish buildings very similar to Japanese style 
0,Yes this painting is in the Art Institute of Chicago 
0,I go to the museum every time I visit the city just to see this painting 
0,I love Edward Hopper s work 
0,You need a class 3 dealer license to own a machine gun 
1,Are the Feds afraid of the tiny handful of citizens who own them 
1,I bought a Glock too  and shot about 2000 rounds out of it last year 
0,Not one FTF or malfunction of any kind 
0,No break in period needed 
1,Education system is messed up for the same reason everything else is messed up  Jews  nonwhites and liberal women run and ruin everything 
0,We are cooking a duck on the rotisserie  catch the fat drippings and cook little potatoes in that  its delicious  we re also cooking a small turkey  mashed potatoes  carrots  pumpkin pie and butternut squash cut in half and baked with butter and brown sugar 
0,its just me and the wife so we ll be eating this for at least the next few days 
0,Happy Thanksgiving everyone 
0,I believe that team owners want to make money first and foremost and would nt sacrifice team performance andor millions of dollars just to put more blacks on their teams 
0,If that makes me brainwashed  then so be it 
0,I had a good time with my kid 
0,Glad some people still opened their homes and let kids trick or treat  even with the usual DieVersity infesting the area 
0,Saw a lot more white kids this year  and more houses open 
0,Like was posted above blacks are waking up more whites then prowhites 
0,Nothing was in jepordy this year and furguson cause black friday gun sales to be beyond a democrat getting elected 
1,Their shin bones are like glass 
0,A good kick from a woman wearing steel toes can break their shin  I know from experience  
0,Blessed Samhain and Happy Halloween to all of my Stormfront Brothers and Sisters 
0,May the New Year find us even more unified 
0,Arizona Daily Star should get its information from groups other than an organization that makes its money off creating the finest spin and hype imaginable 
0,The SPLC is a multimillion dollar antiwhite hate organization who is led by a pervert 
0,To call them a civil rights organization without questions  you minus well call evil  good 
0,Does anyone else ever have the feeling that Churchill was only fighting the Germans rather than NS as he was he acted like he was surprised at the Nurnberg trials 
0,Im going to get one of the two in the next couple of months 
0,I see pro and cons of both 
0,Dont that just suck 
0,But you can put together something close 
0,With lots of file work and 3 inches of hundreds 
0,Cool I have never been in this section that I remember 
0,I will read through and try to add some words and learn as well 
0,Then maybe its possible that female circumcision is no worse than male circumcision if done in the way you explained 
0,Like I said before I d bet 90   have Liberal parents 
1,If there is anything I can do to help  let me know 
0,I work from home as a home computer helpdesk so I do have some spare time 
0,I took that post and expanded on it in a new thread because I dont want to derail the music thread 
0,When is someone going to stand up for the laws on Executive Orders 
0,Are Executive Orders Constitutional   Tenth Amendment Center Blog 
0,Regarding the James Murphy translation of Mein Kampf I saw a question in another forum which I would like to put to you here 
0,I had a few glasses of boddington s on tap at a bar a while back 
0,Normally not a fan of beer but it was cheap and pretty good 
0,Sun releases massive solar flare  NASA video  YouTube slideshow from cnn Huge solar flares light up for NASA cameras  CNNcom Could solar flare on Friday the 13th knock out phones and GPS devices   Mail Online
0,I live in AR 
0,Wondering how do I get homeschooled 
0,I going to get homeschooled tired of looney lefty teachers and the negroes
0,With public schools being so integrated and focusing on non white students I really would suggest to any parent to get themselves educated so they can teach their children at home 
0,If not  then try to educate both you and your children at home 
0,half scottish and half german 
0,Oklahoma althought I carry a french name because my parents both was adopted mother is german and my father is scottish
0,Brown eyes are the only color of eyes that Blacks and Asians have  outside of any outside breeding 
0,I would much rather have either green or blue eyes which are exclusive to the White race 
1,Bought the p226 today 
0,Got a great deal too 
0,its the P226 with Nigh sights 
1,Full MSRP is  1108 for the night sights model 
0,The stores I went to had the non night sights model for  775 to  860 I paid  700 for the night sight model new because they had a sale on sigs 
0,This is the one my neighbors have 
0,Works great  simple to use  even the kids can do it 
0,Amazoncom  Scotch Thermal Laminator 155 Inches x 675 Inches x 375 Inches  2 Roller System  TL901   Office Products Amazoncom  Scotch Thermal Laminator 155 Inches x 675 Inches x 375 Inches  2 Roller System  TL901   Office Products Hope this helps 
0,Thank God this White warrior knew how to throw down 
0,The fact he gave the Roman salute victoriously was priceless 
0,Then make it for boys only  that s how it is in football  so there s no reason they cant do that with wrestling 
1,Those 12th grade questions were difficult 
0,I cant imagine schools being able to teach the slower or disruptive kids geographic locations plus have time to get to these specifics 
0,I was expecting more locationtype questions 
0,I want to home school my future children  but I am afraid when theyreach adulthood they will have no social skills 
0,Yeah but back in the day there were nt that many millions nigs and wetbacks 
0,I believe their presence in your country led to the legislative inception of these permits 
0,And it was on my list for middle names for my son 
0,But it does have a feminine sound 
0,YouTube  Odysseus  Way by Dr William L Pierce  Part 1 of 3  YouTube  Odysseus  Way by Dr William L Pierce  Part 2 of 3  YouTube  Odysseus  Way by Dr William L Pierce  Part 3 of 3 
0,This will always  always be a classic  AS USUAL  FULL SCREEN  Poor Pimp KO  YouTube  target    blank  Poor Pimp KO  YouTube 
0,Help me understand  open carry means that you can walk in the street with a shot gun in your hand  is that right 
0,Your sons are going to be in love with that land 
0,its the ideal way to raise boys into men 
1,I saw the movie and it was soso 
0,War of Art is sitting on my shelf  presently unread 
1,I never at any time claimed this you moron 
0,So there IS NO still about the matter 
0,This is your claim and yours alone  take it to yourself 
0,Historic vehicle Laurin Klement T B 18991903 white loopframe motorcycle with pedal start Awesome custom replica of 1900s Czech 
0,4 cyclinder motorcycle Historic vehicle Laurin Klement T B 18991903  YouTube Historic vehicle Torpedo V4 1909  YouTube Historic vehicle Torpedo V4 1909 Handlebar camera mount ride video 
0,Torpedo V4 1909  Ride  YouTube Custom fabricated engine and motorcycle based on 1900s photograph of 1 of a kind motorcycle 
0,Do s and Don ts When Stopped By Police and Carrying a Firearm  VIDEO  By Steve Straub January 25  2014 Do s and donts When Stopped By Police and Carrying a Firearm  VIDEO   The Federalist Papers
1,I dont see any harm in teaching the classic thanksgiving story as long as you dont do anything like I had to do in school when I was younger 
0,Like dressing up as an Amerindian in kindergarden 
1,Besides Thanksgiving  to me  is just an excuse to mess around and eat as much turkey  potatoes  corn  stuffing  and cranberry sauce as I can 
0,The French martial art would be Savate  something ive not heard about for decades 
0,It is time we resurrected   improve  this art 
0,SAVATE  Basic Techniques  YouTube
0,Apparently white people are the last to go out of their race for dating anyways 
0,Excuse me  but why dont do it with Lord Of The Rings  or other masterpieces of the Supreme Tolkien  rather than with that rubbish 
0,Anyone who s been to Newark knows that its pretty much a third world country 
0,No amount of educational funds will drag the population out of its sludge 
0,1 type of students allowed Aryans only 
0,2 gradesage groups Whatever works 3 discipline tactics I dont know 
0,4 subjects taught Anything the students want or need 
0,5 length of school dayschool year 5 days a week 
0,5 months break divided during the year 
0,6 uniforms or no 
0,The students should be able to express themselves 
1,7 gender segregated or no 
1,Americans and Irish understand each other better than Spaniards and the beaners  the US and Ireland are the 1st world so they are educated unlike the beaners 
0,Fruita and Corona Seen Like Never Before  303Cycling News Video of two mountain bikers riding in Colorado  filmed with a radio controlled helicopter 
1,Im not handing out candy this year personally 
0,Why would I want to contribute to the Kneegrow and spic s wellbeing 
0,Ive seen those walls in Cuzco 
0,The huge stones are all different shapes and sizes and fit together tightly using no mortar 
0,Also another film Wheels of Terror has what appears to be post war tanks in its battle scenes 
0,It is based on the Sven Hassel story of the same name 
0,This is a forum for people who support the white nationalist cause and I am one of those people  thus I have a right to speak 
0,These high school curriculums are more about encouraging white girls to hate white males  not other males 
0,its an antiwhite male thing 
0,I like itso far 
0,Whites need to learn where they came from and who stole their ancient stories in order to control us 
0,I just have to study for three and a half more years until I start working on a masters in electrical engineering Feels like it never ends 
0,I would give anything to live back in those times  6 beautiful years 
0,Anyone white person would if they knew the truth 
0,Take pics of blacks  junkies and gangsters on the streets and next take pics of the schools 
0,Show your husband what happens in the schools nowadays 
0,Show that your children would be in danger going to trashschools 
0,Homeschool your children fast 
0,Its good to see an educational institution that maintains its values and refuses to bow down in the name of  progress  
1,Here is the link to our Youth Corps page  just click on the words 
0,Knights Of The Ku Klux Klan Youth Corps
0,Yep same here  i have my wife here and we have 2 kids a 2 year old and a 1 month old 
1,I am almost done with my 1st class and gonna start 2 new ones 
0,I did the whole regular college thing for like almost a semester and it costs to much 
0,I read an article on that awhile ago and itsaid that when Eisenhower went to Moscow he didnt even ask for american POWs to be released 
0,Quantum entanglement would indicate that quanta do  communicate  faster than the speed of light 
0,Einstein said nothing can go faster than the speed of light  then squares the speed of light in E  mc 2 
0,Id like to add that the media reporting on this paper is diabolical 
0,The conclusion is in error and the press are disseminating misinformation to parents 
0,I simply would not care to see some white guy s head on a stick  like I have seen mexicans that cross the cartel 
0,its deadly serious business 
1,And it will be leaving it a week before the actual election  I hope you are right but you are the first ive heard to suggest this 
0,Sounds like things are pretty cool for you and your family 
0,My family is ok adn they leave me alone but they are pretty liberal so is my school 
0,Are there are a lot of white pride kids at your school 
0,I feel pretty alone alot of the time at mine 
0,the earth is hollow  and its the little elfs and their gardens and compost heaps that are producing the oil 
0,The best way I have ever found of dealing with wiggers is to treat them with contempt 
0,dont sit around and argue with them  just act like they are pathetic  which they are  and try to shame them 
0,Wiggers by nature are very much influenced by peer pressure  that s why they are wiggers  so make fun of their attire and mannerisms and say things like  why dont you act like a white man for a change  or  you are really sad  why are you ashamed of being white  
0,Reinforce you disapproval of their wiggerism with approval whenever they act white 
0,Children  like most animals  will respond to the appropriate feed back 
0,its the old carrot and stick routine 
0,dont come down too hard and alienate him  just keep a light hearted attitude and let him know that you find his actions disgusting 
0,I have applied this technique one many occasions and seen considerable success 
0,And then follow up by saying  New Speak  is not  Our Speak  and watch the teacher fumble with that ball 
0,Enjoy your classroom 
0,sorry i forgot to put that im from western mass and my teacher is white but she is strongly against racism and thats why i say something in support of white racism
0,Unfortunately no You could always try to start your own business though  and use it for something that would cater primarily to whites 
0,I live around western new york and i cannot stand the puerto ricans in my school 
0,There is quite a bit of white kids like me  but the keep it underwraps not to cause any trouble 
0,There is only about 10 black kids in our school and 300 f n spics its my senior year and i really cant stand all this anymore i know there are lots of others on this board that feel the same  but i need some support 
0,The band black flag was also pro white  there is a very famous song called  White Minority  
0,You should check it out 
0,I dont know whether to welcome you or laugh at you 
0,itseems to me like you along with this post belong on the General Rants forum 
0,id love to hang out with anyone since there s very few white nationalists here if any one wants to please PM because i really need some people to hang out with
0,No one has mentioned  Hate Society   they are a great band and they dont just scream down the mic 
0,Their best songs are Rule the World  Grateful Man  and Rahowa 
0,Man theres been alot of stuff on the news about it the last week weve been on the front page of the news paper 3 times and on the news every night 
0,I find it funny that blacks find their own women disgusting  but i find it even more disgusting that because of this they go after white women  and are usually successful  its good to see a white girl tell one off 
0,Yeah they did this crap at my school when I was in kindergarten 
0,When I see this stuff nowadays it makes me wa nt to punch the white people who fall for it 
1,A good window or floor fan does the job of white noise much better than a TV 
1,I dont watch TV at home at all any more 
0,Maybe I ll watch for an hour or so the few times a year I m travelling and stay in a hotel 
1,I can tell you about my city which lies in Europe 
0,It is Athens in Greece with population 4000000 peopleThe non whites  BlacksAsians  are 5000 at the mostMaybe you see a black person once in a couple of months  or in television  
0,Also all the East European countries  Chezch Republic  Poland  Slovakia  Finland etc  are 9999  white 
0,i have gripfasts shoes and boots the boots i have only worn once i should break them in more and the shoes are  dressier  
0,If you need some help and I could provide it  send me a PM 
0,Do not show your email adress publicly on the forums 
0,LMWAOYou were letting them fish in your pockets 
0,Originally it was a good luck symbol 
0,Its a very old symbol and the Nazi s chose it because it had been around for a long time and that represented strong Aryan roots 
0,Swissgirl is your teacher openly gay 
0,Is it legal for him to talk about his sexuality in front of his students 
0,Crap like that is all so common these days 
0,I mean blacks whine that NASCAR is racist 
0,Sad how low people will go you know 
0,I saw someone playing on an Enemy Territory server using this handle and I was wondering if it was someone who posts here 
