label,text
0,  Well for all of my friends down there   we all got thrown out of the big local bar in this little town and it  s all my fault hahahahahaha I do n t think we  ll be welcome back for a LONG time    
0,  I swear   you ca n t take us anywhere        
0,  Ok Ignore the one pic  that is n t so good       
0,  What color hair looks best   the one in the middle is the natural color     but i like to color it because in the summer it turns a weird color that isnt very pretty      
0,  To me and the rest of my commrades on this wonderfull White Day     I hope you have loads of fun and be safe       
0,  Ok here  s mine   not a very good picture of me but it  s the only one i have at the moment    
0,  I want to thank you for responding to my thread    
0,  And the general idea is to pick anyone on the site thats logged in to say hello    
0,  Oh and by the way WECOME TO STROMFRONT       WHITE POWER WAR SKINS       
0,  Looking for a white girl in Virginia   of all places   around          
0,  I am      like to hang out in my local bar have few ones and place music as much as i can    
0,  I am       around    lbs       Hungarian  anyone out there          
0,  And you get credit for that    
0,  That  s like the class where you get credit for learning how to sleep    
0,  No wonder this country is in trouble  
0,  HELLO  Angel   just wanted to say hi i live in cal but e mail me if you want to   white on sister    
0,  This past long weekend Aug  th          my buddy and I trailered his boat to the desert town of Osoyoos   British Columbia    
0,  This is got to be one of the few places in the world where you can drive     hours and go from rain forests to desert    
0,  The green strip is a well watered vineyard   Much of this lake is very shallow    
0,  You could be     feet offshore and still only be knee deep in water    
0,  But there are places that go as deep as     feet    
0,  The owner of that little white boat on the right claims he  s had it up to     mph  Hmm    
0,  A     lb boat with a     hp motor    
0,  Guess it could be    
0,  My buddy  s boat is anchored beside it    
0,  This was taken Monday morning    
0,  It was alot busier Saturday and Sunday    
0,  Being the asocial person I am   I preferred fewer people    
0,  Monday afternoon    
0,  A few more people still holidaying    
0,  My buddy  s boat    
0,  This is rattle snake territory    
0,  The vegitation here has a lot of these tree with thorny burrs    
0,  The following pictures were taken this morning at sunrise on top of Mount Strachan   Cypress Provincial Park   West Vancouver        m         feet      
0,  The two peaks   center picture are The Lions    
0,  The heart of the sunrise    
0,  Still snow up there and that is on a south face slope so it gets sun there    
0,  Over looking Howe Sound    
0,  In the winter this area is fenced off with signs with skull and cross bones that say   Danger   do not go beyond this point      
0,  Yet every year a snow boarder or skier see the untouched snow and ca n t resist and ends up going over a       foot cliff to his death    
0,  I was n t able to attend the last event but really would like to met some normal people in San Diego    
0,  Does anyone want to meet somewhere within the next few weeks    
1,  Maybe spread some HATE and intolerance    
0,  I had another picture on here at one point   with my old account   but it must be in the old thread    
0,  Welcome  its always great to see new members on    
0,  Theres a wealth of information and alot of great people on here    
0,  I used to enter horse competitions until I was thrown off one and broke my leg    
0,  Now I will not go near them    
0,  Observer             
1,  I am in agreeance with you about this haven being a great place to speak out and vent the anger we get from living in Zogworld    
0,  WP WP WP WP  
0,  There is more to race than just skin color    
0,  I guess us whites who tan for most of the year stop being whites save for a few winter days   eh    
0,  I like the Japanese   i really do    
0,  I have nothing against them    
0,  I respect them    
0,  Awwwwww  that so sweet    
0,  So I should probaly start working on the biscuits and gravy for breakfast when you come up then   huh    
0,  I am a    year old single white male in northern Virginia    
0,  All lovely white ladies are welcome to chat with me    
0,  Hey there I  m just up the mountain from u    
0,  In BB    
0,  If u wanna chat drop me a line RaHoWa    
0,  I  m            my wife was            I dunno if that counts as tall vs short    
0,  Me   I love   em any height    
0,  Let me be the first to say WELCOME to SF    
0,  There are too many wonderful people on here to mention    you will meet them soon enough    
0,  Good luck    
0,  haha  definitly not injuns    
0,  That  s the Norweigian black metal band Emperor    
0,  They  re music is one of the reasons I decided to become a white nationalist in the first place    
0,  Black metal is about preserving European culture and values    
1,  open a new shop somewhere get my son more interested in education   he hates school   help mor ein my community try to whiten things up      
0,  sorry sisters and brothers but she lie to you she was not what she said she was fake used me and a other brother the same time so watch her   say safe goldeboy     
0,  hello i dont speak german but i am a very proud white boy   and id love to chat   drop me a line  
0,  I am in Orlando   and I am also searching for people who are proud of their heritage  email if you are intrested in talking  
0,  Hang in their it will happen  seems it takes some woman years to figure out they dont like being treated bad  keep being nice but not a pushover    
0,  Thanks     
0,  I  m more into wolves than lions    
0,  I have a bunch more pics if anyone wants to see   em  just drop me an email    
0,  Einherjer   hotmail com  
0,  KC skin boy looking for KC skin girl    
0,  I  m all alone and looking for companionship   where  d all the good girls go   send me a pm or email at skin        hotmail com  
0,  Hey j p  i called the number you left me in my mail a couple of weeks ago but they said they never heard of ya   i e mailed you back and havent heard back   shoot me yopur  again    
0,  I live on Long Island   need to get a new drivers license   but when I do   Im up for travelling    
0,  Draco  
0,  well since we have all of us from phoenix lets exchange numbers and meet up dont laugh at the email addy it was a joke hehe pure   tattooed   white   trash yahoo com  
0,  Where did you go to school in Oregon    
0,  I grew up there but just moved to Santa Barbara for grad school    
0,  Cheers   Edward  
0,  That little one is adorable    
0,  On a scale of cute babies I  d say this little man scores a    all the way around    
1,  Hell I  d rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy eyed stare    
0,  Don t bother    
0,  It  s there    
0,  http   www islandnet com  kpolsson d   s disn     htm March    The NBC TV network airs the Walt Disney  s Wonderful World of Color show   featuring Kilroy   part one    
0,                         March    The NBC TV network airs the Walt Disney  s Wonderful World of Color show   featuring Kilroy   part two    
0,                         March    The NBC TV network airs the Walt Disney  s Wonderful World of Color show   featuring Kilroy   part three    
0,                         April   The NBC TV network airs the Walt Disney  s Wonderful World of Color show   featuring Kilroy   part four    
0,                          
0,  I lived in texas when i was younger   i know how tough some things can get      rasslin animals    is half the fun  
0,  Looks like JJT has again taken the lead    
0,  Let  s hope it stays and the New Year brings in more people like this great man    
0,  Are there any ple s started yet then   and if so where are they so we can check them out maybe we will move to one    
0,  This flier addresses three of the goals that I work hard to accomplish    
0,       
1,  Living in a boarder state   Texas   the problems of illegal aliens is   naturally   a stark reality   and let me add that the only solution that I see is the implimentation of U S  Troops as guards on the Mexican boarder    
0,       
0,  Supporting our men and women in the armed forces    
0,  In another thread   I was railed by several respectable members of StormFront for my unconditional support of our troops    
0,  This flier makes it easier for everyone to get behind our troops   by moving them out of Iraq   and to a location where they will be performing according to the U S  Constitution    
0,     Defend our Boarders           
0,  Educating the Lemmings in reguard to the Isreali agenda   which is fighting a war for the Jew  s benifit not America  s    
0,  This coming week   I will be sliding hundreds of these fliers under the windshield wipers of cars in the mall parking lots in the Houston area    
0,  I urge all White Nationalist in this area to do the same    
0,  If you plan to work a particular mall in the Houston area   please PM me   so we can coordinate   and cover more area    
0,  Gee   I may finally make the news for doing something other than being an ugly Harley Rider in a    No Ugly Zone       
0,  MrBadgerSir  
0,  This looks really good Peachy    
0,  And if we had just a few hundred more people on this data base thread   we would have those open PLEs by now    
0,  This is from the back file at Stormfront  s Advanced Scout forum which is solely devoted to promoting the Pioneer Litte Europe strategy    
0,  I dont doubt what your saying about the BNP and i hope they do well    
0,  As i say iam active in another party and their meeting was where i live so i thought i would turn up    
0,  I even thought of showing up to their paper sell outside of Heathway train station on the following saturday  
0,  Thanks for the posting and all they contains    
0,  C Cheers to all my WHITE BROTHERS AND SISTERS    
0,    COLOR      Red      FOREVER WHITE AND PROUD TON  
0,  Thank you for this update    
0,  And anyone who reads it is asked to bump it into view   by simply commenting   for the many others who need know    
0,  Your idea sounds like the perfect plan for creating WN crack houses and a bunch of lay around druggies and drunks    
0,  Bless you Mr  Duke    
0,  Your videos are excellent and you  re one of the most enlightened Whites in our struggle    
0,  I wish you every success    
0,  But you get alot of American White nationalists or Nazis claiming to want all non White descendants out of America but America is not a native White continent or country    
0,  Great thread and welcome to the South So glad you left that crumbling state of California North Ga   Tenn    and N  Alabama are wonderful places to be among our own people    
0,  The media will praise and encourage the non white establishment while denoucing and degrading the White man  s establishments    
0,  That is persecution    
0,  According to the poll there  s still a resistant bunch that  s still got the confusion of the devil in  em   but we  ll keep working until they turn around    
0,  Check out ghost towns    
0,  Some of us are buying up houses and lots in a small town in ND and we own a decent percentage of it    
0,  Will be able to elect our own mayor soon    
0,  It is a lovely town too    
0,  Lots run about         houses about           
0,  We should have a giant celebration with a large number of White Nationalists present and let the world know we do not appreciate Nelson Mandela and his long history of being anti White    
1,  There are things we can do to stop the rapes that occur when blacks and other non whites con white women and girls into getting in cars with them etc For a start teach our women to respect themselves    
1,  Stop race mixing and discourage those who practice it    
1,  Teach our men to be men again and defend our countries and women folk against the non white    
0,  Harsh punishments for rapists    
0,  Wasn t meaning yo be hard on you or Knightrider        
0,  Some Klansmen refuse to see where real problems are    
0,  At times it is perplexing    
0,  It s good to see someone actively trying to make a difference and reach out to people who otherwise might never realize that there is more than one side to any belief    
0,  Good work    
0,  Well said Ghost but   dont bother with that dude he is one of those that always has to have the last word so it will just go on and on    
1,  The next world cup will be the greatest murder and rape fest since Katrina    
1,  Imagine the groids licking their big lips when they see all those unsuspecting tourists walking around    
1,  The only species that constantly grabs his crotch in front of others and waves their arms around furiously are      monkeys    blacks    both of the above Need I say more    
0,  I plan on going to work and making myself some money    
1,  I  m not a nig and need a day off to smoke blunts and drink    ouncers    
0,  I sent out a few more emails the other day and then last night handed out about    or so leaflets made up of David Duke  s talk on this and the Duke Lacrosse case that the St  Louis Volksfront donated me    
0,  When i first joined up i was shocked at how   no offence   elderly some of the people who post here are    
0,  I was on web site not long ago checking into buying land in eastern europe while its still cheap   and not in the hands of other races  it looks like a good investment  and more importantly one way of keeping europe white helping to prevent our extintion    
0,  Spread the link everywhere in public and in internet    
0,  Here   s some ideas for you   https     www stormfront org forum show                page      
1,  Last Friday an associate here handed out     NV leaflets at a rodeo depicting a graphic summation of non white   mestizo   immigration    
0,  Two e mails sent   and will phone as soon as I shut down here    
0,  Great news that in numbers we can accomplish everything   and anything    
0,  Well   here s what we  re up to   YANKEE   JIM          Octavian         bigguy         Flax          Umberto         Cabal              Gauleiter         Florida                    Total so far            ADDED      Awake            JD   Hyde Park   NY           Iconoclast           R I Z Z O   Whitelion           DRC   Florida           DH   Maryland           Lawdog         Bamaman         Scipio Americanus                                     New total            ADDED       Yankee Jim                                  New total            ADDED       VM   NA TN member           DH   NA Maryland member   ANOTHER            
0,  New total            vonFreyja   sent         which I  ve not received yet     hopefully in PO Box in AM   and the NA member from the Poughkeepsie   NY area who does not post here pledged another           which I do n t have in my hand yet   brings the total to                 
0,  Now     IF someone wants to make a donation at the absolute last minute     please see my above quote    
0,  My wife is in the other room now getting her totals together to hand in tomorrow morning    
0,  THANKS AGAIN    
0,   Yankee Jim  
0,  Writing in David Duke  s name is fine because such a vote will still send the message that white America will not be taken for granted    
0,  I would probably vote for him if he was on the ballot    
0,  Calman  
0,  Perhaps consider asking a friend to put up a some flyers that show him and say that he is a statuatory rapist who preys on underage white girls    
0,  I go into town and put resistance com buisness cards in public libraries and give them out on the street to various people that have a white complexion    
0,  Welcome to the board   Mr  Roper    
0,  It is great to see one of the leaders of one of the top pro White organizations in the world come onto Stormfront    
0,  I just moved here and all my old friends moved away    
0,  I have been able to become more active than ever because of this site    
0,  Thank you skingirl  
0,  October   st is New Year  s Eve in our European cultural tradition   will there be specific flyers for this event    
0,  CF  
0,  Suspect also linked to      murder rape case     
1,  These feral negroes stalk white women   rape and kill and   no one seems willing to stop them    
0,  The media is reluctantly covering this   surely not with the same intensity as when the criminal Brown was killed in Ferguson    
0,  Seems like black criminals get more sympathy from the msm than innocent white women    
0,  Shocking and outrageous   that is what we all should be feeling  jmho b e   
0,  Police   Suspect in U Va  case linked to      homicide Virginia State Police said Monday that a suspect charged in the disappearance of a University of Virginia sophomore is linked through forensic evidence to the abduction and murder of another college student five years ago    
0,  Jesse Matthew Jr         was arrested near Galveston   Texas   last week and charged with abduction with intent to defile in connection with the disappearance of Hannah Graham        who is still missing    
0,  Police confirmed Monday that forensic evidence links Matthew   a University of Virginia Hospital worker   to the disappearance and slaying of    year old Morgan Harrington in October         
0,  It is highly doubtful the Homo Sapiens went North    
0,  Neanderthals were being constantly pushed South from the advancing and retreating Ice Ages and Glaciations    
0,  Biological Europeans are the descendants of Neanderthals mixed with the humans seen today    
0,  We did not evolve from Homo Sapiens   quite the contrary   we retained our intelligence in spite of them    
0,  He suspected of taking a crap high atop the empire state building a few years ago right out in the open with people walking around     
0,  Rapper Kanye West caught pooping at the empire state building    
0,    Topix  
0,     is rotten to the core    
1,  Only in the mind of the INTERNATIONAL JEW could such an evil machination   with its ticker tape parade of lies   be cooked up    
1,  if its such a big deal that you need to talk about it   yes  you are a non white  you might as well be fully mongol    
0,  But Israel disagrees    
0,  Are you an anti Semite who is trying to undermine the racial integrity of the world  s only Jewish state    
0,  Careful man   People on SF do n t like Asians bashing    
0,  They would rather you look for black stories    
0,  Asians are smart    
0,  Equals to white and future ally    
0,  Remember  when you buy California fruit you are supporting illegal immigration because that is all who pick the fruit    
1,  In fact   if you buy California fruit   you have tasted illegal alien DNA    
0,  I wonder if the what looks like Arabic used for his second account name has anything to do with his hate for women    
0,  STDs have nothing to do with the morality and the genetics    
0,  Stop justifying your yellow fever    
1,  White   Asian DOES NOT make white babies    
0,  Whites are supposed to ignore this    
0,  Black On White Crime Blog   Blacks Commit All Crime at University of Minnesota   Organized Blackness Shouts   Pattern Recognition   the Real Crime  
0,  I m glad you  re gay    
1,  The next generation of humanity should thank you for not having been infected with your flawed genetic structure    
0,  I think you do the best you can to embrace the best of who you are by helping the white cause    
0,  As I said when the races are mixed its more difficult but they can between a white   black or Asian and that proves that races exist    
0,  It contradicts his statement that races dont exist    
1,  I did n t realize we were offending you by pointing out how often Asians and Jews get surgery to look more White    
1,  Maybe they  re confusing the fact that we  re tired of LIBTARDS on TV for our being tired of White people    
1,  If they want to fire all these leftist moonbats and replace them with genuine White conservatives   I  m all for it    
0,  I would n t be surprised if I  ve yelled and cussed at one of his call center cousins on the phone before    
0,  That type of negroes call your kind of brothas   Uncle Tom    
1,  Because behaving like civilized and educated person is    to white    for negroes    
1,  Deport all Indians back to India and make them pay for the trip    
1,  The only good thing about Indians is their married women are so loose that prostitution fails in Indian areas    
1,  Miami   I do n t know how Don can stand living down there   Hispanic                      Black alone                     White alone                     Asian alone                   Two or more races                   Other race alone                 American Indian alone                  Native Hawaiian and Other Pacific Islander alone                 Read more   Miami   Florida   FL   profile   population   maps   real estate   averages   homes   statistics   relocation   travel   jobs   hospitals   schools   crime   moving   houses   news   sex offenders  
0,  Camden New Jersey demographics   Hispanic                     Black alone                     White alone                   Asian alone                   Two or more races                 American Indian alone                 Other race alone                 Native Hawaiian and Other Pacific Islander alone                  
0,  YOU do not control the lives of Whites by taking over their nations and forcing multiculturalism upon them against their will    
0,  We can play this game all day if you want to    
0,  I take it as a compliment when someone calls me a Nazi because they are essentially comparing me to the greatest men to have ever walked this planet    
0,  I do n t like how you say far greater than your own white blood relatives but there is nothing wrong in being polite to them of course    
1,  Watch the video   its only    minutes   you will see that eventually the bi racial minority is butchered    
0,  Lesson of Haiti   William Luther Pierce   YouTube  
0,  You must have met me at some point in time    
0,  I love Steven Seagal films and I love all Nicolas Cage films   Windtalkers and The Sorcerer  s Apprentice included    
0,  I think Casablanca and Gone With The Wind are horrible movies and that The Sound Of Music is one of the most annoying things ever put to film    
0,  I guess I just do n t have any taste    
0,  Thanks for putting this up    
0,  I cannot imagine how revolting it must be   the PC dialogue at your university    idolizing athletes who dont belong in college    white women getting pregnant with freaks  
0,  At the Water  s Edge   Fish with Fingers   Whales with Legs   and How Life Came Ashore but Then Went Back to Sea   Carl Zimmer Streets of Laredo   Larry McMurtry  
0,  Yes they all know   I have felt this way for year more than I can to think about    
0,  But that is why I belong and support Stormfront    
0,  Elk Hunter  
0,  It s going to be a great read whenever all the chapters are translated    
0,  Dr   
0,  Duke has mentioned this book several times    
0,  I was born in Canada but my family is       members strong and we are all from Ireland   so the heritage is thick and the pride is strong    
1,  White kids need to interact with kneegrows and other non white kids or they  ll be lost in the real come the time they leave home      
1,  As a nation   we are in desperate need for an immigration time out and a zero tolerance policy for those here illegally    
0,  Hi  I  m trying to move myself and my three year old son up to Northern California or even out of state somewhere near woodlands and I am curious if anyone knows about places I might be able to stay for cheap or free or if anyone has a contact    
0,  Please help  
0,  I think this video is inappropriate for children    
0,  I also hope you are not exaggerating anything as children sometimes do    
0,  I recommend your parents and your school counsellor have a chat    
1,  Also some of us on here   like myself   do not believe in the genocide of another race which is what abortion is doing to the Black race as      of abortion clinics are in Black communities   we just do n t believe in race mixing    
0,  I used to live near a school that was       Black with Black children living in all Black homes in a nearly all Black neighbourhood    
0,  It is n t about wanting another race to die   it  s about perserving your own    
0,  I actually saw a period belt buckle once with the SS Deaths Head on it and    Gott Mit Uns    over it    
0,  Clash of the services     
0,  The reason liberals become teachers and social workers is because other occupations are not as accepting towards people who live in the fantasy world of political correctness and non factual thinking    
0,     Those who ca n t do   teach      my dad    
0,  Just wanted to give this another bump and call out to anymore people in the Calgary area that are interested in meeting up   please feel free to message me    
0,  How about a tactical pen    
0,  Uzi Tactical Pens Demonstration   YouTube   I know Uzi is an Israeli company   but the video is pretty good and you can get a Smith and Wesson model     
0,  What else is new    
0,  Public schools have been left wing indoctrination centers for a century    
0,  The gays are just late to the party    
0,  I will be reading this while away for Christmas    
0,  A Government of Wolves   The Emerging American Police State A Government of Wolves   The Emerging American Police State  
0,  That  s about the same as saying the sky is blue   or the grass is green    
1,  It  s just the way they are    
0,  Thanks to all the people that have come out to meet up recently it has been a real pleasure to meet everyone    
0,  It was great to see some new faces come out to one of our recent events and we are looking forward to seeing everyone that has been consistently coming to our weekly meets and those who are going to be coming out for the first time    
0,  I would like to continue to encourage new people to come out and to message me if you are interested in coming out to our social gatherings and meets  it is always nice to see things growing  
0,  Savage      Mag    
0,             scope    
0,  Will certainly reach out and getcha     Wooden stock   recoil isnt so bad    Happy shooting all    
0,  And anyone wonders why white students avoid UC Berkeley    
0,  White people   report immediately to Californian University for    re education       
1,    White GeNOcide Project  
1,  You find they are worse since they will able to blend more and fool people into thinking they  re genuine    
0,  This is a picture of Christian Albanian people they do n t look White they look like something from the Caucasus I know my Dad dated a Christian Albanian at one point she was light Brown   I do n t just mean a tan she was literally light Brown   she had coal black hair and a massive nose    
0,  People have the same racial origin   regardless of religion  
1,  And then there  s Asiacourt   the once beautiful   safe   WHITE   area of Scarborough       and the last i checked   was a garbage infested Chinease outpost    
1,  I considered it being    ethnically cleansed    from my childhood home  
1,  When the entire non White world is breathing down your neck waiting for an opportunity to kill you   anything you do to protect yourself is self defense    
0,  Because there were already two other threads on it    
0,  You can click    New Posts    on the red bar before you wanna create a new thread to see if the news was already posted or not    
0,  Don t you ever find it strange that Al Qaeda seems to move to where Washington wants it  s troops    
0,  Oh look   Al Qaeda is now over there    
1,  I do not blame you   Ottawa like all of our cities is a multicultural hell    
1,  The race traitors sicken me too    
0,  I did the National Geographic test    
0,  It took   months before I got the results back    
0,  I turned out that I was a euromutt and not completely pureblood        north european        Med   and      south west asian  
0,  I usually use Powerade or Sqwincher    
0,  Sqwincher   Sports Drink   Isotonic Beverage Sqwincher mixes with water also   it is usually found at workwear or welding shops and is aimed at the construction market instead of athletes    
0,  Cheaper too    
1,  I suppose they  re trying to be funny   but it  s really just an effort to continue demonizing Germans and propagating the Holocau   t    
0,  It s not my responsibility to locate   isolate or else eliminate trolls at this site   nor do I wish to defend this person in any way    
0,  However   Loki is a trickster god within Norse mythology    
0,  In concerns of   chaos     within Greek mythology Chaos was held to be the primal space between heaven and earth   being mother to all substances arising from air    
0,  As for Satan   the word comes from a root word meaning   adversary   and as such it should not be taken as to imply a singular being but rather anyone of an adverse nature   in a word   an opponent    
0,  In consideration of the word   satan     within such a context the notion of satan worship   to worship ones adversary   is an altogether stupid thought    
1,  Then again   in this modern age of white youth emulating negroes and white adults groveling at the feet of the juden   perhaps it  s an appropriate word after all    
0,  I am within an hour from Saskatoon    
0,  Great to see there are a few others that are absolutely at the end of their rope with the virus we have sucking this province and country dry    
0,  I ve got two knife blocks on the counter    
0,  One has a pretty nice mid level quality knife set I got from an old employer in      iirc and the other is loaded with a full set of the Old Hickory knives    
0,  I like them    
0,  I sat up with my eldest son till   am to watch a fight that went    secs    
0,  I would do it again    
0,  Facebook account helps me fo example if im not present in school    
0,  I can easily get homework from my classmates    
0,  I have   people as    friends    only    
1,  I have no doubt Los Angeles is a cess pool    
0,  If you thought Canada was mostly whites you must have avoided cities    
0,  Hearing the Wagner at the end of that video made me want to charge of into the night with a sword    
0,  Remember to not make it just about being anti everyone else   but to also make it about them being proud of their own family heritage    
1,  Don t bother with black culture   it  s not worth the effort    
0,  Just occasionally drive through the local hood and toss out a few new Shoes and fake toy guns and they  ll do the rest    
0,  This link covers Citrus County and you are right   some very cheap lots and   the county   looks to be our kind of placehttp   www homosassausa com   
0,  This has been going on since the sports bring in so much money    
0,  These negro sports are supported with White peoples money    
0,  All the Whites I know watch negro sports and wear their sports gear    
0,  On week ends the avreage White person is glued to the TV watching negros play sports    
0,  I bookmarked their website last night    
0,  Once the budget tightening is over for the holidays will start buying certain things from there    
0,  Chicago Teachers Union president explains how to inject politics into math   YouTube Chicago Teachers Union president Karen Lewis explains how to politicize school math for organizing   EAGnews org powered by Education Action Group Foundation   Inc   
0,  I went to Miss state and only saw   jews and they were students    
0,  Maybe you should look there or just move here to miss  Or more specifically Tupelo    
1,  All we have is blacks and a few mestizos and all are pretty well behaved   we keep them that way around here  
1,  When I am around young people and rap music or negro culture comes up I make gestures implying the savagery of blacks    
1,  Gotta represent my coconuts and mangos yo     
0,  Anyone have a link to watch the Rousey   Correia fight online    
0,  My goto link is toast and I am allergic to PPV    
0,  Thanks    
0,  Since you  re now in college I  d suggest working on a B A E  degree and plan on moving to KS and working in this new school    
0,  We have to start somewhere with more than talk    
0,  I ve always like this topic and found that if not in a classroom I could enjoy a teacher talking on the topic from a video camera session with maybe someone doing Powerpoint edits   hint   hint    
0,  I guess this could be added to the classes available section soon at the website    
0,  Next to the section of those job openings    
1,  They mutilate their own   and they do their best to see to it that those whom they see as their goyim slaves are also marked       
0,  Not free   but great for programming   business   and design learning   Lynda com   
0,  It  s a monthly fee for all you can learn        courses    
0,  It offers certificates of completion for many courses    
1,  Their brains have never developed so they think there still in the wild jungles of Africa    
1,  Having worked around blacks at my previous job every stereotype you hear are all true    
1,  The only thing that they care about is welfare and mooching of all the rest of us    
0,  Only the best bowmen could draw the    lb bows   they were like the Barretts of their day    
0,  The common draw was between          lbs    
1,  Frederick neichzche embraced the notion that for a race to evolve there had to be a struggle to kill of the weaker elements to keep them from contaminating the gene pool  in the US one could say that there is a breeding program to breed dumb ghetto blacks    
1,  With the liberal media and police departments under reporting black crime they have been given a pass on their ghetto ways so many times that it as becomes acceptable behavior for them as there is no real consequences for it    
0,  gander mountain told me there is no money in it surely there is some where what a great trade it would be  
1,  The Negro is generally terrified of Whites   the second you stand up to them they usally back away   thats unless they  re carrying a gun at which point the savages are rarely reluctant to use    
0,  Great show    
0,  My son and I have followed it since it started    
0,  That is one hell of a system they designed to flood the shaft    
0,  He is a hero of mine    
0,  It is amazing what they accomplished back then without the distractions and crappy public schools    
0,  They do this with criminals who ought to be in jail   they put tracking bracelets on them and the smart ones cut them off before they rape and rob   the dumb ones do n t care and just leave them on    
0,  Does he know what    infringed    means    
0,  I saw that episode of the Sopranos     and was applauding Tony    
0,  I   hate   to see men of all ages wearing baseball caps in inappropriate environments    
0,  Austrians and Dutch people are darker than the British   many of them with dark hair and brown eyes    
0,  You are thinking there  s something else in their European blood but it  s only genetic variation    
0,  I have always thought whites and negroes are as different as lions and tigers    
1,  Just because we can    breed    does n t mean we should    
0,  I needed to be in   places last night   including this one   Christmas with the Gothard Sisters        Show Teaser   YouTube  
0,  Well  I finished Electrical Engineering at Texas Tech   and came away with four job offers and wound up with enough money to buy houses and cars and keep my wife happy    
0,  the think different video is excellent  when i watch videos like this i get a warm nostalgic feeling inside   must be similar to my mum when she watches gone with the wind or doctor zhivago  
0,  You will have to get some space in your apartment  clear out a  x  foot space of floor and do floor exercises   stretch   do deep breathing   get a couple of dumbbells    
0,  He just got completely knocked out   should be fine   I  ve seen people flop around like a fish many times after being completely knocked out    
0,  Could definitely do without the chest compressions    
0,  Seems to me that aluminum is lighter   softer   more prone to distortion   and creates more friction   as well as corroding more easily    
0,  But I never liked working with metal as much as wood    
0,  I would expect more minute particles of aluminum to be left behind in your firearm in comparison to brass    
0,  I ca n t imagine anyone who loves their firearm would run very much steel through it    
0,  Steel casing have to be harder on the gun    
0,  Steel is harder than brass    
0,  Now   if you have an old beater to play with       
0,  A guy could shoot anything in that       Leinad     double barrel    
0,  Load the shells with pieces of steel rod    
0,  Saw that youtube video of those guys shooting     marlin and     Casull in an old     shotgun    
0,  The old shotgun held together    
0,  My point is   that if you have a nice gun that you value   shoot good ammo in it    
0,  Do n t pay much attention to me   though    
0,  I have n t had any first hand knowledge of guns for nearly two decades    
0,  The border war moves closer to home   Just another day          A relaxing evening at home suddenly turns into the pursuit of drug smugglers in my neighborhood My blog       
0,  Just another day         
0,  Next time you see someone with their pants falling down   just help them    
0,  Pull them right down   and push them over    
1,  Ya  and they kind of missed the fact that he is going to inner city schools teaching the monkeys how to better kick your white butt    
0,  Only   Corporations Control Over      of the Television Channels These Corporations are Anti White and are Turning Our People Into Zombies Let  s break the monopoly of news and information by supporting alternative   pro white media like Stormfront    
0,  Please click on the banner below to join Stormfront today    
0,  We thank you for your support    
0,  Agreed   
0,  Holy cow   I cannot believe the BS that goes on in a public school system vs  actual learning    
0,  Not to mention the political correctness spew thrown into the   actual learning      
0,  I thought I  d add some of my babies to the thread The iguana is a recent rescue from someone who could n t care for her    
0,  I  m very worried she is n t well    
0,  The lovely previous owner had fed her a steady diet of iceberg lettuce   carrots   and bananas   as well as   UVB for the past   months    
0,  I  m guessing her age to be around       months   and she is TINY She  s    inches STL   keeping in mind she  s missing a small piece at the end    
0,  Our herp vet is gone til the middle of April   I ca n t wait to get her in and have her checked out    
0,  She  s such a sweet little thing   her temperament has changed so from when I first brought her home just   weeks ago    
0,  All she needed was some attention and patience    
0,  And      I know the rose hair is n t a reptile   but she  s sweet and I could n t leave her out They are another misunderstood family of creatures    
1,  Back when I was a kid   even the black folks called them that         Ooohhh I  z cai n t wait until Crimusz   I  z gonna get me sum of dem niggah toes and oranguz fo   Crimusz   an   sum peppahmintz   dey shoa iz gud       
0,  I think there are some great Country and Western songs about or related to driving trucks    
0,  Roll On Big Mamma   YouTube  
0,  My gut tells me the percentage of legal minority gun owners is pretty small    
0,  Any regulation will hurt us   not them    
1,  If you want to see what having a black   kenyan White hating muslime in the Whitehouse has created   go look at Tarantino  s latest flick Django Unchained    
0,  It  s like    The Legend Of   Vigger Charlie    on crack    
0,  Go see you tube video about Z Backscatter Vans too    
1,  yeah it just jews stealing stuff from other martial arts  dont worry about it unless they try to recruit you for the mossad  
0,  Classic trucker songs YouTube      x   a   Dave Dudley   Diesel Smoke     WoS   PTTM      x   c     rlm   Diesel Smoke another of same song   different video   says the artist was Red Simpson YouTube      x   a   Red Simpson   Diesel smoke      x   c     rlm   YouTube      x   a   Red Sovine Truck Drivin   Son Of A Gun    x   c     rlm   Truck Drivin   Son of a Gun YouTube      x   a   Terry Allen   Amarillo Highway    x   c     rlm   Amarillo Highway   slow version   live   with violins   YouTube      x   a   Robert Earl Keen   Amarillo Highway    x   c     rlm   Fast rockin   country version by Robert Earl Keene  
0,  You use your handgun   to fight back to your shotgun    
0,  I  ve seen shots with a       where people walked around angry    
0,  Fedor going down like he did hurt a lot too    
0,  I feel like athletic whites do not have enough kids because when you have a lot of brothers it forces you to fight your way to the top    
0,  Kurt Angle youngest of   brothers   Brock Lesnar youngest of   brother    
1,  Instead it is the athletic negro Holyfield    kids   Mike Tyson   kids   Riddick Bowe   kids   George Foreman    kids who procreate like apes and spread these athlete genes along    
0,  Through numbers alone     million whites in this country some of these white kids should be doing wrestling and getting into MMA through wrestling    
